season,lg,player,player_id,age,team,pos,g,gs,mp,fg,fga,fg_percent,x3p,x3pa,x3p_percent,x2p,x2pa,x2p_percent,e_fg_percent,ft,fta,ft_percent,orb,drb,trb,ast,stl,blk,tov,pf,pts,trp_dbl
2022,NBA,Tyler Johnson,johnsty01,29.0,SAS,PG,3,0.0,53.0,2,10,0.2,2.0,6.0,0.333,0.0,4.0,0.0,0.3,0,0,,2.0,4.0,6.0,5,2.0,2.0,1.0,3.0,6,0.0
2022,NBA,Nikola Jokić,jokicni01,26.0,DEN,C,74,74.0,2476.0,764,1311,0.583,97.0,288.0,0.337,667.0,1023.0,0.652,0.62,379,468,0.81,206.0,813.0,1019.0,584,109.0,63.0,281.0,191.0,2004,19.0
2022,NBA,Carlik Jones,jonesca03,24.0,2TM,PG,5,0.0,23.0,1,9,0.111,0.0,1.0,0.0,1.0,8.0,0.125,0.111,2,2,1.0,1.0,2.0,3.0,5,1.0,0.0,3.0,0.0,4,0.0
2022,NBA,Carlik Jones,jonesca03,24.0,DAL,PG,3,0.0,19.0,0,7,0.0,0.0,1.0,0.0,0.0,6.0,0.0,0.0,2,2,1.0,1.0,2.0,3.0,5,1.0,0.0,3.0,0.0,2,0.0
2022,NBA,Carlik Jones,jonesca03,24.0,DEN,PG,2,0.0,4.0,1,2,0.5,0.0,0.0,,1.0,2.0,0.5,0.5,0,0,,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,2,0.0
2022,NBA,Damian Jones,jonesda03,26.0,SAC,C,56,15.0,1017.0,175,266,0.658,10.0,29.0,0.345,165.0,237.0,0.696,0.677,94,131,0.718,75.0,171.0,246.0,69,26.0,47.0,59.0,130.0,454,0.0
2022,NBA,Derrick Jones Jr.,jonesde02,24.0,CHI,PF,51,8.0,899.0,105,195,0.538,20.0,61.0,0.328,85.0,134.0,0.634,0.59,56,70,0.8,60.0,109.0,169.0,30,25.0,33.0,30.0,105.0,286,0.0
2022,NBA,Herbert Jones,joneshe01,23.0,NOP,PF,78,69.0,2335.0,274,576,0.476,57.0,169.0,0.337,217.0,407.0,0.533,0.525,137,163,0.84,98.0,198.0,296.0,167,130.0,60.0,100.0,238.0,742,0.0
2022,NBA,Jemerrio Jones,jonesje01,26.0,LAL,SF,2,0.0,15.0,2,3,0.667,0.0,0.0,,2.0,3.0,0.667,0.667,0,0,,2.0,1.0,3.0,0,1.0,0.0,0.0,2.0,4,0.0
2022,NBA,Kai Jones,joneska01,21.0,CHO,C,21,0.0,63.0,9,14,0.643,1.0,2.0,0.5,8.0,12.0,0.667,0.679,3,8,0.375,3.0,8.0,11.0,4,1.0,2.0,6.0,8.0,22,0.0
2022,NBA,Mason Jones,jonesma05,23.0,LAL,SG,4,0.0,51.0,7,15,0.467,1.0,4.0,0.25,6.0,11.0,0.545,0.5,12,15,0.8,1.0,9.0,10.0,4,2.0,0.0,1.0,8.0,27,0.0
2022,NBA,Tre Jones,jonestr01,22.0,SAS,PG,69,11.0,1148.0,166,339,0.49,10.0,51.0,0.196,156.0,288.0,0.542,0.504,71,91,0.78,29.0,126.0,155.0,233,42.0,7.0,46.0,78.0,413,0.0
2022,NBA,Tyus Jones,jonesty01,25.0,MEM,PG,73,23.0,1549.0,249,552,0.451,80.0,205.0,0.39,169.0,347.0,0.487,0.524,54,66,0.818,17.0,159.0,176.0,324,66.0,2.0,46.0,32.0,632,0.0
2022,NBA,DeAndre Jordan,jordade01,33.0,2TM,C,48,20.0,622.0,92,143,0.643,0.0,0.0,,92.0,143.0,0.643,0.643,22,40,0.55,83.0,181.0,264.0,21,12.0,35.0,37.0,71.0,206,0.0
2022,NBA,DeAndre Jordan,jordade01,33.0,LAL,C,32,19.0,408.0,60,89,0.674,0.0,0.0,,60.0,89.0,0.674,0.674,12,26,0.462,51.0,121.0,172.0,13,10.0,26.0,21.0,50.0,132,0.0
2022,NBA,DeAndre Jordan,jordade01,33.0,PHI,C,16,1.0,214.0,32,54,0.593,0.0,0.0,,32.0,54.0,0.593,0.593,10,14,0.714,32.0,60.0,92.0,8,2.0,9.0,16.0,21.0,74,0.0
2022,NBA,Cory Joseph,josepco01,30.0,DET,PG,65,39.0,1600.0,178,400,0.445,65.0,157.0,0.414,113.0,243.0,0.465,0.526,100,113,0.885,29.0,145.0,174.0,237,42.0,17.0,85.0,147.0,521,0.0
2022,NBA,Georgios Kalaitzakis,kalaige01,23.0,2TM,SF,13,4.0,214.0,31,67,0.463,10.0,26.0,0.385,21.0,41.0,0.512,0.537,14,30,0.467,6.0,15.0,21.0,12,11.0,2.0,20.0,19.0,86,0.0
2022,NBA,Georgios Kalaitzakis,kalaige01,23.0,MIL,SF,9,0.0,48.0,5,11,0.455,2.0,4.0,0.5,3.0,7.0,0.429,0.545,4,9,0.444,4.0,4.0,8.0,0,1.0,1.0,4.0,8.0,16,0.0
2022,NBA,Georgios Kalaitzakis,kalaige01,23.0,OKC,SF,4,4.0,166.0,26,56,0.464,8.0,22.0,0.364,18.0,34.0,0.529,0.536,10,21,0.476,2.0,11.0,13.0,12,10.0,1.0,16.0,11.0,70,0.0
2022,NBA,Frank Kaminsky,kaminfr01,28.0,PHO,C,9,0.0,181.0,36,66,0.545,5.0,15.0,0.333,31.0,51.0,0.608,0.583,18,20,0.9,11.0,30.0,41.0,13,8.0,7.0,5.0,14.0,95,0.0
2022,NBA,Enes Freedom,kanteen01,29.0,BOS,C,35,1.0,411.0,51,97,0.526,2.0,5.0,0.4,49.0,92.0,0.533,0.536,24,28,0.857,61.0,99.0,160.0,8,5.0,14.0,20.0,42.0,128,0.0
2022,NBA,Luke Kennard,kennalu01,25.0,LAC,SG,70,13.0,1919.0,287,639,0.449,190.0,423.0,0.449,97.0,216.0,0.449,0.598,69,77,0.896,20.0,209.0,229.0,146,42.0,6.0,60.0,101.0,833,0.0
2022,NBA,Braxton Key,keybr01,24.0,2TM,SF,11,0.0,197.0,33,72,0.458,6.0,21.0,0.286,27.0,51.0,0.529,0.5,7,13,0.538,13.0,37.0,50.0,11,10.0,11.0,11.0,26.0,79,0.0
2022,NBA,Braxton Key,keybr01,24.0,PHI,SF,2,0.0,6.0,1,2,0.5,0.0,1.0,0.0,1.0,1.0,1.0,0.5,0,0,,1.0,1.0,2.0,1,1.0,0.0,2.0,1.0,2,0.0
2022,NBA,Braxton Key,keybr01,24.0,DET,SF,9,0.0,191.0,32,70,0.457,6.0,20.0,0.3,26.0,50.0,0.52,0.5,7,13,0.538,12.0,36.0,48.0,10,9.0,11.0,9.0,25.0,77,0.0
2022,NBA,George King,kingge03,28.0,DAL,SF,4,0.0,19.0,0,5,0.0,0.0,4.0,0.0,0.0,1.0,0.0,0.0,1,2,0.5,0.0,5.0,5.0,0,0.0,0.0,1.0,4.0,1,0.0
2022,NBA,Louis King,kinglo02,22.0,SAC,SF,10,0.0,104.0,15,47,0.319,8.0,27.0,0.296,7.0,20.0,0.35,0.404,7,10,0.7,0.0,12.0,12.0,9,2.0,1.0,0.0,14.0,45,0.0
2022,NBA,Corey Kispert,kispeco01,22.0,WAS,SF,77,36.0,1801.0,234,514,0.455,112.0,320.0,0.35,122.0,194.0,0.629,0.564,54,62,0.871,53.0,156.0,209.0,85,35.0,22.0,50.0,93.0,634,0.0
2022,NBA,Maxi Kleber,klebima01,30.0,DAL,PF,59,21.0,1450.0,141,354,0.398,83.0,255.0,0.325,58.0,99.0,0.586,0.516,46,65,0.708,70.0,280.0,350.0,68,30.0,58.0,47.0,137.0,411,0.0
2022,NBA,Brandon Knight,knighbr03,30.0,DAL,PG,5,0.0,65.0,10,25,0.4,4.0,17.0,0.235,6.0,8.0,0.75,0.48,8,8,1.0,0.0,8.0,8.0,8,1.0,0.0,4.0,5.0,32,0.0
2022,NBA,Nathan Knight,knighna01,24.0,MIN,PF,37,2.0,267.0,45,88,0.511,4.0,13.0,0.308,41.0,75.0,0.547,0.534,44,60,0.733,32.0,53.0,85.0,22,7.0,8.0,18.0,42.0,138,0.0
2022,NBA,Kevin Knox,knoxke01,22.0,2TM,SF,30,0.0,222.0,31,85,0.365,15.0,54.0,0.278,16.0,31.0,0.516,0.453,16,22,0.727,14.0,30.0,44.0,10,4.0,2.0,7.0,19.0,93,0.0
2022,NBA,Kevin Knox,knoxke01,22.0,NYK,SF,13,0.0,111.0,15,40,0.375,10.0,28.0,0.357,5.0,12.0,0.417,0.5,7,10,0.7,8.0,14.0,22.0,3,2.0,1.0,5.0,5.0,47,0.0
2022,NBA,Kevin Knox,knoxke01,22.0,ATL,SF,17,0.0,111.0,16,45,0.356,5.0,26.0,0.192,11.0,19.0,0.579,0.411,9,12,0.75,6.0,16.0,22.0,7,2.0,1.0,2.0,14.0,46,0.0
2022,NBA,John Konchar,konchjo01,25.0,MEM,SG,72,7.0,1292.0,135,262,0.515,52.0,126.0,0.413,83.0,136.0,0.61,0.615,27,49,0.551,87.0,242.0,329.0,109,45.0,22.0,29.0,90.0,349,1.0
2022,NBA,Furkan Korkmaz,korkmfu01,24.0,PHI,SG,67,19.0,1414.0,182,470,0.387,77.0,266.0,0.289,105.0,204.0,0.515,0.469,68,84,0.81,22.0,153.0,175.0,127,33.0,9.0,48.0,58.0,509,0.0
2022,NBA,Luke Kornet,kornelu01,26.0,3TM,C,15,0.0,103.0,13,27,0.481,0.0,5.0,0.0,13.0,22.0,0.591,0.481,4,6,0.667,13.0,16.0,29.0,9,3.0,3.0,0.0,9.0,30,0.0
2022,NBA,Luke Kornet,kornelu01,26.0,CLE,C,2,0.0,15.0,1,5,0.2,0.0,1.0,0.0,1.0,4.0,0.25,0.2,2,3,0.667,2.0,1.0,3.0,1,0.0,1.0,0.0,1.0,4,0.0
2022,NBA,Luke Kornet,kornelu01,26.0,MIL,C,1,0.0,3.0,0,1,0.0,0.0,0.0,,0.0,1.0,0.0,0.0,0,0,,1.0,0.0,1.0,0,0.0,0.0,0.0,1.0,0,0.0
2022,NBA,Luke Kornet,kornelu01,26.0,BOS,C,12,0.0,85.0,12,21,0.571,0.0,4.0,0.0,12.0,17.0,0.706,0.571,2,3,0.667,10.0,15.0,25.0,8,3.0,2.0,0.0,7.0,26,0.0
2022,NBA,Vit Krejci,krejcvi01,21.0,OKC,SG,30,8.0,690.0,68,167,0.407,32.0,98.0,0.327,36.0,69.0,0.522,0.503,19,22,0.864,18.0,83.0,101.0,57,19.0,8.0,29.0,65.0,187,0.0
2022,NBA,Arnoldas Kulboka,kulboar01,24.0,CHO,SF,2,0.0,5.0,0,1,0.0,0.0,1.0,0.0,0.0,0.0,,0.0,0,0,,0.0,0.0,0.0,0,0.0,0.0,0.0,1.0,0,0.0
2022,NBA,Jonathan Kuminga,kuminjo01,19.0,GSW,SF,70,12.0,1185.0,236,460,0.513,50.0,149.0,0.336,186.0,311.0,0.598,0.567,130,190,0.684,54.0,180.0,234.0,64,31.0,22.0,74.0,146.0,652,0.0
2022,NBA,Kyle Kuzma,kuzmaky01,26.0,WAS,PF,66,66.0,2204.0,423,936,0.452,128.0,375.0,0.341,295.0,561.0,0.526,0.52,156,219,0.712,70.0,491.0,561.0,233,42.0,57.0,169.0,128.0,1130,1.0
2022,NBA,Anthony Lamb,lamban01,24.0,SAS,SF,2,0.0,8.0,0,2,0.0,0.0,2.0,0.0,0.0,0.0,,0.0,0,0,,0.0,1.0,1.0,2,0.0,0.0,0.0,0.0,0,0.0
2022,NBA,Jeremy Lamb,lambje01,29.0,2TM,SF,56,0.0,935.0,133,347,0.383,55.0,170.0,0.324,78.0,177.0,0.441,0.463,89,106,0.84,26.0,128.0,154.0,81,31.0,22.0,37.0,59.0,410,0.0
2022,NBA,Jeremy Lamb,lambje01,29.0,IND,SF,39,0.0,613.0,85,228,0.373,39.0,117.0,0.333,46.0,111.0,0.414,0.458,67,80,0.838,15.0,79.0,94.0,51,23.0,14.0,24.0,44.0,276,0.0
2022,NBA,Jeremy Lamb,lambje01,29.0,SAC,SG,17,0.0,322.0,48,119,0.403,16.0,53.0,0.302,32.0,66.0,0.485,0.471,22,26,0.846,11.0,49.0,60.0,30,8.0,8.0,13.0,15.0,134,0.0
2022,NBA,Jock Landale,landajo01,26.0,SAS,C,54,1.0,589.0,101,204,0.495,29.0,89.0,0.326,72.0,115.0,0.626,0.566,34,41,0.829,63.0,75.0,138.0,45,10.0,14.0,31.0,53.0,265,0.0
2022,NBA,Romeo Langford,langfro01,22.0,2TM,SG,48,5.0,771.0,83,191,0.435,29.0,85.0,0.341,54.0,106.0,0.509,0.51,23,42,0.548,30.0,78.0,108.0,21,22.0,16.0,16.0,47.0,218,0.0
2022,NBA,Romeo Langford,langfro01,22.0,BOS,SG,44,5.0,728.0,79,184,0.429,29.0,83.0,0.349,50.0,101.0,0.495,0.508,20,34,0.588,30.0,74.0,104.0,19,21.0,16.0,16.0,46.0,207,0.0
2022,NBA,Romeo Langford,langfro01,22.0,SAS,SG,4,0.0,43.0,4,7,0.571,0.0,2.0,0.0,4.0,5.0,0.8,0.571,3,8,0.375,0.0,4.0,4.0,2,1.0,0.0,0.0,1.0,11,0.0
2022,NBA,Zach LaVine,lavinza01,26.0,CHI,SG,67,67.0,2328.0,565,1186,0.476,185.0,475.0,0.389,380.0,711.0,0.534,0.554,320,375,0.853,22.0,286.0,308.0,303,41.0,23.0,171.0,120.0,1635,0.0
2022,NBA,Jake Layman,laymaja01,27.0,MIN,SF,34,1.0,231.0,30,73,0.411,8.0,35.0,0.229,22.0,38.0,0.579,0.466,13,18,0.722,6.0,30.0,36.0,9,7.0,5.0,10.0,12.0,81,0.0
2022,NBA,Damion Lee,leeda03,29.0,GSW,SG,63,5.0,1256.0,169,383,0.441,63.0,187.0,0.337,106.0,196.0,0.541,0.523,66,75,0.88,27.0,176.0,203.0,63,39.0,6.0,38.0,95.0,467,0.0
2022,NBA,Saben Lee,leesa01,22.0,DET,PG,37,0.0,604.0,69,177,0.39,14.0,60.0,0.233,55.0,117.0,0.47,0.429,56,71,0.789,18.0,69.0,87.0,107,36.0,12.0,36.0,44.0,208,0.0
2022,NBA,Alex Len,lenal01,28.0,SAC,C,39,10.0,620.0,94,176,0.534,6.0,21.0,0.286,88.0,155.0,0.568,0.551,41,63,0.651,52.0,109.0,161.0,45,13.0,25.0,43.0,100.0,235,0.0
2022,NBA,Caris LeVert,leverca01,27.0,2TM,SG,58,49.0,1781.0,379,854,0.444,82.0,256.0,0.32,297.0,598.0,0.497,0.492,146,193,0.756,43.0,171.0,214.0,248,51.0,23.0,108.0,131.0,986,0.0
2022,NBA,Caris LeVert,leverca01,27.0,IND,SG,39,39.0,1214.0,278,622,0.447,61.0,189.0,0.323,217.0,433.0,0.501,0.496,111,146,0.76,30.0,120.0,150.0,173,35.0,18.0,75.0,91.0,728,0.0
2022,NBA,Caris LeVert,leverca01,27.0,CLE,SG,19,10.0,567.0,101,232,0.435,21.0,67.0,0.313,80.0,165.0,0.485,0.481,35,47,0.745,13.0,51.0,64.0,75,16.0,5.0,33.0,40.0,258,0.0
2022,NBA,Kira Lewis Jr.,lewiski01,20.0,NOP,PG,24,0.0,341.0,59,146,0.404,13.0,58.0,0.224,46.0,88.0,0.523,0.449,10,12,0.833,9.0,30.0,39.0,49,11.0,1.0,26.0,17.0,141,0.0
2022,NBA,Scottie Lewis,lewissc01,21.0,CHO,SG,2,0.0,7.0,0,0,,0.0,0.0,,0.0,0.0,,,1,2,0.5,0.0,0.0,0.0,1,1.0,0.0,0.0,0.0,1,0.0
2022,NBA,Damian Lillard,lillada01,31.0,POR,PG,29,29.0,1056.0,222,552,0.402,92.0,284.0,0.324,130.0,268.0,0.485,0.486,159,181,0.878,13.0,107.0,120.0,212,17.0,11.0,83.0,37.0,695,0.0
2022,NBA,Nassir Little,littlna01,21.0,POR,SF,42,23.0,1088.0,145,315,0.46,51.0,154.0,0.331,94.0,161.0,0.584,0.541,69,94,0.734,58.0,178.0,236.0,54,25.0,36.0,40.0,82.0,410,0.0
2022,NBA,Isaiah Livers,liveris01,23.0,DET,SF,19,5.0,383.0,41,90,0.456,27.0,64.0,0.422,14.0,26.0,0.538,0.606,12,14,0.857,15.0,42.0,57.0,21,13.0,7.0,15.0,37.0,121,0.0
2022,NBA,Kevon Looney,looneke01,25.0,GSW,C,82,80.0,1732.0,208,364,0.571,0.0,1.0,0.0,208.0,363.0,0.573,0.571,75,125,0.6,208.0,388.0,596.0,165,50.0,52.0,67.0,215.0,491,0.0
2022,NBA,Brook Lopez,lopezbr01,33.0,MIL,C,13,11.0,298.0,61,131,0.466,19.0,53.0,0.358,42.0,78.0,0.538,0.538,20,23,0.87,19.0,34.0,53.0,6,8.0,15.0,12.0,34.0,161,0.0
2022,NBA,Robin Lopez,lopezro01,33.0,ORL,C,36,9.0,612.0,110,199,0.553,2.0,6.0,0.333,108.0,193.0,0.56,0.558,32,54,0.593,68.0,58.0,126.0,54,2.0,18.0,44.0,67.0,254,0.0
2022,NBA,Didi Louzada,louzama01,22.0,2TM,SF,9,1.0,129.0,12,33,0.364,9.0,23.0,0.391,3.0,10.0,0.3,0.5,2,2,1.0,5.0,12.0,17.0,5,2.0,2.0,5.0,13.0,35,0.0
2022,NBA,Didi Louzada,louzama01,22.0,NOP,SF,2,0.0,7.0,0,3,0.0,0.0,3.0,0.0,0.0,0.0,,0.0,0,0,,2.0,0.0,2.0,1,0.0,0.0,0.0,0.0,0,0.0
2022,NBA,Didi Louzada,louzama01,22.0,POR,SG,7,1.0,122.0,12,30,0.4,9.0,20.0,0.45,3.0,10.0,0.3,0.55,2,2,1.0,3.0,12.0,15.0,4,2.0,2.0,5.0,13.0,35,0.0
2022,NBA,Kevin Love,loveke01,33.0,CLE,C,74,4.0,1665.0,327,761,0.43,187.0,477.0,0.392,140.0,284.0,0.493,0.553,166,198,0.838,87.0,449.0,536.0,160,26.0,18.0,98.0,101.0,1007,0.0
2022,NBA,Kyle Lowry,lowryky01,35.0,MIA,PG,63,63.0,2133.0,276,627,0.44,144.0,382.0,0.377,132.0,245.0,0.539,0.555,148,174,0.851,33.0,249.0,282.0,474,67.0,17.0,168.0,177.0,844,2.0
2022,NBA,Gabriel Lundberg,lundbga01,27.0,PHO,SG,4,0.0,44.0,5,19,0.263,3.0,8.0,0.375,2.0,11.0,0.182,0.342,0,0,,2.0,5.0,7.0,11,3.0,0.0,3.0,7.0,13,0.0
2022,NBA,Timothé Luwawu-Cabarrot,luwawti01,26.0,ATL,SF,52,18.0,685.0,74,186,0.398,44.0,122.0,0.361,30.0,64.0,0.469,0.516,35,41,0.854,17.0,65.0,82.0,40,18.0,6.0,20.0,76.0,227,0.0
2022,NBA,Trey Lyles,lylestr01,26.0,2TM,PF,75,23.0,1537.0,262,562,0.466,67.0,209.0,0.321,195.0,353.0,0.552,0.526,195,243,0.802,89.0,290.0,379.0,88,29.0,32.0,73.0,123.0,786,0.0
2022,NBA,Trey Lyles,lylestr01,26.0,DET,PF,51,3.0,990.0,175,384,0.456,44.0,146.0,0.301,131.0,238.0,0.55,0.513,138,176,0.784,60.0,184.0,244.0,58,22.0,26.0,54.0,91.0,532,0.0
2022,NBA,Trey Lyles,lylestr01,26.0,SAC,PF,24,20.0,547.0,87,178,0.489,23.0,63.0,0.365,64.0,115.0,0.557,0.553,57,67,0.851,29.0,106.0,135.0,30,7.0,6.0,19.0,32.0,254,0.0
2022,NBA,Théo Maledon,maledth01,20.0,OKC,PG,51,7.0,908.0,119,317,0.375,44.0,150.0,0.293,75.0,167.0,0.449,0.445,79,100,0.79,20.0,111.0,131.0,111,31.0,11.0,65.0,67.0,361,0.0
2022,NBA,Sandro Mamukelashvili,mamuksa01,22.0,MIL,PF,41,3.0,407.0,57,115,0.496,22.0,52.0,0.423,35.0,63.0,0.556,0.591,18,22,0.818,35.0,47.0,82.0,22,9.0,9.0,15.0,28.0,154,0.0
2022,NBA,Terance Mann,mannte01,25.0,LAC,SF,81,33.0,2317.0,334,690,0.484,76.0,208.0,0.365,258.0,482.0,0.535,0.539,128,164,0.78,104.0,321.0,425.0,209,55.0,21.0,84.0,178.0,872,0.0
2022,NBA,Tre Mann,manntr01,20.0,OKC,PG,60,26.0,1367.0,231,588,0.393,98.0,272.0,0.36,133.0,316.0,0.421,0.476,65,82,0.793,25.0,146.0,171.0,91,47.0,12.0,71.0,102.0,625,0.0
2022,NBA,Boban Marjanović,marjabo01,33.0,DAL,C,23,0.0,128.0,42,70,0.6,1.0,4.0,0.25,41.0,66.0,0.621,0.607,13,22,0.591,8.0,31.0,39.0,3,0.0,3.0,15.0,24.0,98,0.0
2022,NBA,Lauri Markkanen,markkla01,24.0,CLE,SF,61,61.0,1878.0,313,703,0.445,136.0,380.0,0.358,177.0,323.0,0.548,0.542,138,159,0.868,59.0,286.0,345.0,81,45.0,30.0,54.0,130.0,900,0.0
2022,NBA,Naji Marshall,marshna01,24.0,NOP,SF,55,4.0,735.0,109,269,0.405,21.0,105.0,0.2,88.0,164.0,0.537,0.444,74,93,0.796,38.0,104.0,142.0,62,33.0,8.0,46.0,69.0,313,0.0
2022,NBA,Caleb Martin,martica02,26.0,MIA,SF,60,12.0,1372.0,208,410,0.507,64.0,155.0,0.413,144.0,255.0,0.565,0.585,71,93,0.763,70.0,160.0,230.0,64,58.0,30.0,52.0,104.0,551,0.0
2022,NBA,Cody Martin,martico01,26.0,CHO,SF,71,11.0,1866.0,204,423,0.482,61.0,159.0,0.384,143.0,264.0,0.542,0.554,75,107,0.701,82.0,203.0,285.0,179,88.0,32.0,61.0,116.0,544,0.0
2022,NBA,Kelan Martin,martike03,26.0,2TM,SF,30,1.0,450.0,70,171,0.409,22.0,75.0,0.293,48.0,96.0,0.5,0.474,9,13,0.692,17.0,38.0,55.0,21,13.0,9.0,14.0,36.0,171,0.0
2022,NBA,Kelan Martin,martike03,26.0,IND,SF,27,1.0,444.0,70,168,0.417,22.0,74.0,0.297,48.0,94.0,0.511,0.482,9,13,0.692,16.0,37.0,53.0,21,13.0,9.0,14.0,36.0,171,0.0
2022,NBA,Kelan Martin,martike03,26.0,BOS,SF,3,0.0,6.0,0,3,0.0,0.0,1.0,0.0,0.0,2.0,0.0,0.0,0,0,,1.0,1.0,2.0,0,0.0,0.0,0.0,0.0,0,0.0
2022,NBA,KJ Martin,martike04,21.0,HOU,SF,79,2.0,1656.0,279,523,0.533,60.0,168.0,0.357,219.0,355.0,0.617,0.591,78,123,0.634,80.0,217.0,297.0,101,34.0,40.0,60.0,113.0,696,0.0
2022,NBA,Garrison Mathews,mathega01,25.0,HOU,SG,65,33.0,1712.0,184,461,0.399,139.0,386.0,0.36,45.0,75.0,0.6,0.55,143,180,0.794,32.0,158.0,190.0,64,57.0,24.0,41.0,168.0,650,0.0
2022,NBA,Dakota Mathias,mathida01,26.0,MEM,SG,6,0.0,16.0,2,6,0.333,2.0,6.0,0.333,0.0,0.0,,0.5,0,0,,0.0,2.0,2.0,1,1.0,0.0,0.0,1.0,6,0.0
2022,NBA,Wesley Matthews,matthwe02,35.0,MIL,SG,49,14.0,1002.0,87,220,0.395,53.0,157.0,0.338,34.0,63.0,0.54,0.516,22,28,0.786,30.0,62.0,92.0,36,23.0,8.0,18.0,87.0,249,0.0
2022,NBA,Tyrese Maxey,maxeyty01,21.0,PHI,PG,75,74.0,2650.0,483,995,0.485,132.0,309.0,0.427,351.0,686.0,0.512,0.552,213,246,0.866,26.0,214.0,240.0,321,55.0,32.0,88.0,156.0,1311,0.0
2022,NBA,Skylar Mays,mayssk01,24.0,ATL,SG,28,5.0,220.0,32,64,0.5,8.0,25.0,0.32,24.0,39.0,0.615,0.563,8,9,0.889,5.0,20.0,25.0,17,7.0,0.0,10.0,9.0,80,0.0
2022,NBA,Miles McBride,mcbrimi01,21.0,NYK,PG,40,2.0,372.0,32,108,0.296,17.0,68.0,0.25,15.0,40.0,0.375,0.375,8,12,0.667,4.0,38.0,42.0,41,14.0,1.0,5.0,45.0,89,0.0
2022,NBA,Mac McClung,mccluma01,23.0,2TM,PG,2,0.0,25.0,3,6,0.5,1.0,3.0,0.333,2.0,3.0,0.667,0.583,1,1,1.0,0.0,3.0,3.0,1,1.0,1.0,3.0,5.0,8,0.0
2022,NBA,Mac McClung,mccluma01,23.0,CHI,PG,1,0.0,3.0,1,1,1.0,0.0,0.0,,1.0,1.0,1.0,1.0,0,0,,0.0,0.0,0.0,0,0.0,0.0,1.0,0.0,2,0.0
2022,NBA,Mac McClung,mccluma01,23.0,LAL,SG,1,0.0,22.0,2,5,0.4,1.0,3.0,0.333,1.0,2.0,0.5,0.5,1,1,1.0,0.0,3.0,3.0,1,1.0,1.0,2.0,5.0,6,0.0
2022,NBA,CJ McCollum,mccolcj01,30.0,2TM,PG,62,62.0,2145.0,536,1164,0.46,182.0,469.0,0.388,354.0,695.0,0.509,0.539,116,170,0.682,53.0,216.0,269.0,315,70.0,22.0,127.0,121.0,1370,0.0
2022,NBA,CJ McCollum,mccolcj01,30.0,POR,SG,36,36.0,1267.0,290,665,0.436,111.0,289.0,0.384,179.0,376.0,0.476,0.52,48,68,0.706,34.0,119.0,153.0,163,36.0,21.0,70.0,77.0,739,0.0
2022,NBA,CJ McCollum,mccolcj01,30.0,NOP,PG,26,26.0,878.0,246,499,0.493,71.0,180.0,0.394,175.0,319.0,0.549,0.564,68,102,0.667,19.0,97.0,116.0,152,34.0,1.0,57.0,44.0,631,0.0
2022,NBA,T.J. McConnell,mccontj01,29.0,IND,PG,27,8.0,652.0,100,208,0.481,10.0,33.0,0.303,90.0,175.0,0.514,0.505,19,23,0.826,20.0,70.0,90.0,131,29.0,10.0,29.0,53.0,229,0.0
2022,NBA,Jalen McDaniels,mcdanja01,24.0,CHO,SF,55,2.0,895.0,123,254,0.484,41.0,108.0,0.38,82.0,146.0,0.562,0.565,53,72,0.736,37.0,133.0,170.0,58,26.0,22.0,36.0,93.0,340,0.0
2022,NBA,Jaden McDaniels,mcdanja02,21.0,MIN,PF,70,31.0,1803.0,255,554,0.46,80.0,252.0,0.317,175.0,302.0,0.579,0.532,57,71,0.803,76.0,217.0,293.0,79,52.0,54.0,75.0,224.0,647,0.0
2022,NBA,Doug McDermott,mcderdo01,30.0,SAS,PF,51,51.0,1223.0,215,465,0.462,108.0,256.0,0.422,107.0,209.0,0.512,0.578,40,51,0.784,18.0,97.0,115.0,64,13.0,6.0,43.0,79.0,578,0.0
2022,NBA,JaVale McGee,mcgeeja01,34.0,PHO,C,74,17.0,1172.0,288,458,0.629,2.0,9.0,0.222,286.0,449.0,0.637,0.631,102,146,0.699,163.0,333.0,496.0,42,22.0,81.0,98.0,181.0,680,0.0
2022,NBA,Cameron McGriff,mcgrica01,24.0,POR,SF,3,0.0,46.0,5,14,0.357,2.0,6.0,0.333,3.0,8.0,0.375,0.429,2,2,1.0,6.0,9.0,15.0,3,0.0,1.0,0.0,7.0,14,0.0
2022,NBA,Rodney McGruder,mcgruro01,30.0,DET,SG,51,2.0,754.0,98,225,0.436,58.0,146.0,0.397,40.0,79.0,0.506,0.564,19,26,0.731,31.0,80.0,111.0,48,21.0,7.0,24.0,58.0,273,0.0
2022,NBA,Alfonzo McKinnie,mckinal01,29.0,CHI,SF,17,3.0,206.0,24,61,0.393,9.0,27.0,0.333,15.0,34.0,0.441,0.467,2,8,0.25,13.0,20.0,33.0,5,2.0,3.0,7.0,26.0,59,0.0
2022,NBA,JaQuori McLaughlin,mclauja01,24.0,DAL,PG,4,0.0,11.0,0,2,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0,0,,0.0,0.0,0.0,2,0.0,0.0,0.0,1.0,0,0.0
2022,NBA,Jordan McLaughlin,mclaujo01,25.0,MIN,PG,62,3.0,902.0,88,200,0.44,27.0,85.0,0.318,61.0,115.0,0.53,0.508,30,40,0.75,22.0,72.0,94.0,180,57.0,10.0,38.0,54.0,233,0.0
