season,lg,player,player_id,age,team,pos,g,gs,mp,fg_percent,avg_dist_fga,percent_fga_from_x2p_range,percent_fga_from_x0_3_range,percent_fga_from_x3_10_range,percent_fga_from_x10_16_range,percent_fga_from_x16_3p_range,percent_fga_from_x3p_range,fg_percent_from_x2p_range,fg_percent_from_x0_3_range,fg_percent_from_x3_10_range,fg_percent_from_x10_16_range,fg_percent_from_x16_3p_range,fg_percent_from_x3p_range,percent_assisted_x2p_fg,percent_assisted_x3p_fg,percent_dunks_of_fga,num_of_dunks,percent_corner_3s_of_3pa,corner_3_point_percent,num_heaves_attempted,num_heaves_made
2023,NBA,D'Angelo Russell,russeda01,26,2TM,PG,71,71,2304,0.469,17.2,0.483,0.129,0.137,0.133,0.084,0.517,0.548,0.721,0.492,0.484,0.475,0.396,0.315,0.68,0.0,0,0.102,0.4,0,0
2023,NBA,D'Angelo Russell,russeda01,26,MIN,PG,54,54,1778,0.465,17.8,0.479,0.118,0.124,0.147,0.089,0.521,0.546,0.698,0.511,0.477,0.508,0.391,0.311,0.649,0.0,0,0.113,0.349,0,0
2023,NBA,D'Angelo Russell,russeda01,26,LAL,PG,17,17,526,0.484,16.6,0.498,0.163,0.181,0.086,0.068,0.502,0.555,0.778,0.45,0.526,0.333,0.414,0.328,0.783,0.0,0,0.063,0.714,0,0
2023,NBA,Matt Ryan,ryanma01,25,2TM,SF,34,0,310,0.37,22.2,0.222,0.046,0.046,0.009,0.12,0.778,0.333,0.8,0.2,0.0,0.231,0.381,0.75,1.0,0.0,0,0.345,0.552,0,0
2023,NBA,Matt Ryan,ryanma01,25,LAL,SF,12,0,129,0.306,22.9,0.286,0.0,0.041,0.02,0.224,0.714,0.143,,0.0,0.0,0.182,0.371,0.5,1.0,0.0,0,0.257,0.667,0,0
2023,NBA,Matt Ryan,ryanma01,25,MIN,SF,22,0,181,0.424,21.5,0.169,0.085,0.051,0.0,0.034,0.831,0.6,0.8,0.333,,0.5,0.388,0.833,1.0,0.0,0,0.408,0.5,0,0
2023,NBA,Domantas Sabonis,sabondo01,26,SAC,C,79,79,2736,0.615,6.2,0.912,0.483,0.314,0.044,0.058,0.088,0.639,0.764,0.502,0.512,0.444,0.373,0.57,0.968,0.092,79,0.12,0.2,1,0
2023,NBA,Luka Šamanić,samanlu01,23,UTA,PF,7,4,161,0.456,15.4,0.456,0.246,0.175,0.018,0.018,0.544,0.692,0.786,0.7,0.0,0.0,0.258,0.778,1.0,0.088,5,0.226,0.286,0,0
2023,NBA,Dario Šarić,saricda01,28,2TM,C,57,12,806,0.458,14.2,0.585,0.242,0.224,0.072,0.047,0.415,0.506,0.731,0.403,0.3,0.154,0.391,0.671,1.0,0.004,0,0.252,0.448,0,0
2023,NBA,Dario Šarić,saricda01,28,PHO,PF,37,12,533,0.427,13.5,0.612,0.236,0.247,0.073,0.056,0.388,0.45,0.643,0.386,0.308,0.1,0.391,0.633,1.0,0.006,0,0.319,0.409,0,0
2023,NBA,Dario Šarić,saricda01,28,OKC,C,20,0,273,0.515,14.9,0.535,0.253,0.182,0.071,0.03,0.465,0.623,0.88,0.444,0.286,0.333,0.391,0.727,1.0,0.0,0,0.152,0.571,0,0
2023,NBA,Olivier Sarr,sarrol01,23,OKC,C,9,1,114,0.5,8.3,0.733,0.6,0.1,0.033,0.0,0.267,0.636,0.611,0.667,1.0,,0.125,0.929,1.0,0.4,10,0.125,0.0,0,0
2023,NBA,Jordan Schakel,schakjo01,24,WAS,SF,2,0,6,0.5,16.1,0.5,0.0,0.5,0.0,0.0,0.5,0.0,,0.0,,,1.0,,1.0,0.0,0,0.0,,0,0
2023,NBA,Admiral Schofield,schofad01,25,ORL,PF,37,0,451,0.451,16.4,0.393,0.221,0.164,0.008,0.0,0.607,0.646,0.704,0.6,0.0,,0.324,0.645,0.958,0.008,0,0.351,0.385,0,0
2023,NBA,Dennis Schröder,schrode01,29,LAL,PG,66,50,1986,0.415,14.4,0.654,0.168,0.208,0.18,0.098,0.346,0.461,0.55,0.422,0.462,0.391,0.329,0.245,0.905,0.0,0,0.258,0.345,0,0
2023,NBA,Jay Scrubb,scrubja01,22,ORL,SG,2,0,30,0.714,9.7,0.714,0.429,0.286,0.0,0.0,0.286,0.6,0.667,0.5,,,1.0,0.333,0.5,0.143,1,0.5,1.0,0,0
2023,NBA,Dereon Seabron,seabrde01,22,NOP,SG,5,0,12,0.4,5.6,1.0,0.4,0.6,0.0,0.0,0.0,0.4,1.0,0.0,,,,0.5,,0.2,1,,,0,0
2023,NBA,Alperen Şengün,sengual01,20,HOU,C,75,72,2171,0.553,6.0,0.929,0.395,0.464,0.053,0.016,0.071,0.57,0.677,0.499,0.476,0.308,0.333,0.499,1.0,0.109,77,0.035,0.0,1,0
2023,NBA,Collin Sexton,sextoco01,24,UTA,PG,48,15,1145,0.506,10.9,0.739,0.256,0.355,0.092,0.036,0.261,0.546,0.608,0.506,0.581,0.412,0.393,0.328,0.729,0.021,7,0.205,0.44,0,0
2023,NBA,Landry Shamet,shamela01,25,PHO,SG,40,9,807,0.377,19.6,0.337,0.137,0.067,0.077,0.057,0.663,0.376,0.537,0.25,0.261,0.294,0.377,0.605,0.88,0.013,2,0.226,0.467,1,0
2023,NBA,Day'Ron Sharpe,sharpda01,21,BRK,C,48,3,552,0.544,3.8,0.936,0.684,0.228,0.018,0.006,0.064,0.544,0.641,0.282,0.333,0.0,0.545,0.632,0.833,0.228,32,0.091,0.0,0,0
2023,NBA,Shaedon Sharpe,sharpsh01,19,POR,SG,80,15,1779,0.472,15.0,0.563,0.285,0.114,0.049,0.111,0.437,0.559,0.708,0.392,0.313,0.444,0.36,0.549,0.882,0.108,62,0.322,0.407,2,0
2023,NBA,Pascal Siakam,siakapa01,28,TOR,PF,71,71,2652,0.48,12.2,0.781,0.192,0.292,0.159,0.126,0.219,0.523,0.75,0.474,0.469,0.37,0.324,0.311,0.849,0.025,32,0.199,0.351,3,0
2023,NBA,Chris Silva,silvach01,26,DAL,PF,1,0,3,1.0,7.4,1.0,0.0,1.0,0.0,0.0,0.0,1.0,,1.0,,,,0.0,,0.0,0,,,0,0
2023,NBA,Ben Simmons,simmobe01,26,BRK,PG,42,33,1105,0.566,4.8,0.991,0.43,0.464,0.094,0.004,0.009,0.571,0.713,0.468,0.455,0.0,0.0,0.617,,0.157,32,0.0,,0,0
2023,NBA,Kobi Simmons,simmoko01,25,CHO,SG,5,0,28,0.167,22.2,0.167,0.167,0.0,0.0,0.0,0.833,0.0,0.0,,,,0.2,,1.0,0.0,0,0.0,,0,0
2023,NBA,Anfernee Simons,simonan01,23,POR,SG,62,62,2171,0.447,17.9,0.462,0.166,0.124,0.092,0.08,0.538,0.528,0.647,0.431,0.542,0.417,0.377,0.29,0.684,0.029,26,0.107,0.4,1,0
2023,NBA,Marko Simonovic,simonma01,23,CHI,C,7,0,20,0.286,18.5,0.429,0.0,0.429,0.0,0.0,0.571,0.333,,0.333,,,0.25,1.0,1.0,0.0,0,0.0,,0,0
2023,NBA,Jericho Sims,simsje01,24,NYK,C,52,16,812,0.776,2.5,0.991,0.832,0.103,0.056,0.0,0.009,0.783,0.831,0.545,0.5,,0.0,0.711,,0.626,61,0.0,,1,0
2023,NBA,Marcus Smart,smartma01,28,BOS,PG,61,61,1957,0.415,17.0,0.432,0.14,0.204,0.053,0.025,0.568,0.519,0.75,0.431,0.438,0.267,0.336,0.274,0.826,0.008,4,0.193,0.333,3,0
2023,NBA,Dennis Smith Jr.,smithde03,25,CHO,PG,54,15,1390,0.412,11.4,0.754,0.33,0.232,0.093,0.1,0.246,0.475,0.664,0.343,0.357,0.267,0.216,0.42,0.958,0.053,22,0.225,0.28,1,0
2023,NBA,Dru Smith,smithdr01,25,2TM,SG,15,1,158,0.4,15.2,0.578,0.178,0.2,0.178,0.022,0.422,0.5,0.5,0.556,0.5,0.0,0.263,0.308,1.0,0.0,0,0.368,0.429,0,0
2023,NBA,Dru Smith,smithdr01,25,MIA,SG,5,1,67,0.357,16.1,0.571,0.071,0.286,0.143,0.071,0.429,0.5,1.0,0.5,0.5,0.0,0.167,0.5,1.0,0.0,0,0.333,0.0,0,0
2023,NBA,Dru Smith,smithdr01,25,BRK,SG,10,0,91,0.419,14.3,0.581,0.226,0.161,0.194,0.0,0.419,0.5,0.429,0.6,0.5,,0.308,0.222,1.0,0.0,0,0.385,0.6,0,0
2023,NBA,Ish Smith,smithis01,34,DEN,PG,43,0,398,0.397,13.4,0.908,0.115,0.16,0.275,0.359,0.092,0.42,0.533,0.524,0.333,0.404,0.167,0.26,1.0,0.0,0,0.167,0.0,0,0
2023,NBA,Jalen Smith,smithja04,22,IND,C,68,31,1279,0.476,12.2,0.624,0.346,0.185,0.037,0.049,0.376,0.593,0.761,0.404,0.158,0.4,0.283,0.718,0.963,0.085,42,0.298,0.281,0,0
2023,NBA,Jabari Smith Jr.,smithja05,19,HOU,PF,79,79,2451,0.408,16.2,0.562,0.155,0.178,0.12,0.109,0.438,0.487,0.725,0.39,0.458,0.34,0.307,0.648,0.883,0.054,42,0.176,0.348,1,0
2023,NBA,Xavier Sneed,sneedxa01,25,CHO,SF,4,0,48,0.5,17.6,0.4,0.2,0.1,0.1,0.0,0.6,0.5,1.0,0.0,0.0,,0.5,1.0,1.0,0.1,1,0.167,1.0,0,0
2023,NBA,Jeremy Sochan,sochaje01,19,SAS,PF,56,53,1458,0.453,10.4,0.757,0.341,0.279,0.085,0.053,0.243,0.519,0.665,0.39,0.447,0.379,0.246,0.59,1.0,0.127,60,0.254,0.147,5,0
2023,NBA,Jaden Springer,sprinja01,20,PHI,SG,16,2,89,0.486,8.9,0.857,0.343,0.257,0.2,0.057,0.143,0.5,0.75,0.444,0.286,0.0,0.4,0.333,0.5,0.086,3,0.4,0.0,0,0
2023,NBA,Lamar Stevens,stevela01,25,CLE,SF,62,25,1120,0.448,11.5,0.67,0.33,0.16,0.139,0.031,0.33,0.513,0.653,0.326,0.45,0.222,0.316,0.778,0.967,0.104,24,0.621,0.254,0,0
2023,NBA,Isaiah Stewart,stewais01,21,DET,C,50,47,1414,0.442,13.5,0.535,0.302,0.209,0.009,0.016,0.465,0.542,0.571,0.478,0.5,0.857,0.327,0.688,1.0,0.075,29,0.327,0.328,0,0
2023,NBA,Max Strus,strusma01,26,MIA,SF,80,33,2272,0.41,19.4,0.287,0.138,0.114,0.023,0.011,0.713,0.559,0.679,0.478,0.444,0.111,0.35,0.701,0.939,0.025,17,0.274,0.461,0,0
2023,NBA,Jalen Suggs,suggsja01,21,ORL,SG,53,19,1246,0.419,15.8,0.545,0.23,0.162,0.077,0.077,0.455,0.496,0.588,0.472,0.324,0.441,0.327,0.317,0.712,0.016,5,0.134,0.407,2,0
2023,NBA,Edmond Sumner,sumneed01,27,BRK,SG,53,12,736,0.461,11.2,0.677,0.316,0.268,0.052,0.041,0.323,0.511,0.624,0.389,0.357,0.636,0.356,0.634,0.903,0.033,9,0.529,0.348,0,0
2023,NBA,Cole Swider,swideco01,23,LAL,SF,7,0,41,0.333,24.2,0.111,0.0,0.0,0.111,0.0,0.889,0.0,,,0.0,,0.375,,1.0,0.0,0,0.25,1.0,0,0
2023,NBA,Jae'Sean Tate,tateja01,27,HOU,SF,31,7,677,0.48,8.5,0.799,0.306,0.437,0.044,0.013,0.201,0.53,0.614,0.5,0.3,0.333,0.283,0.351,0.923,0.009,1,0.348,0.313,1,0
2023,NBA,Jayson Tatum,tatumja01,24,BOS,SF,74,74,2732,0.466,14.8,0.56,0.235,0.208,0.058,0.06,0.44,0.558,0.738,0.457,0.389,0.366,0.35,0.515,0.646,0.065,91,0.08,0.455,0,0
2023,NBA,Terry Taylor,taylote01,23,2TM,PF,31,2,264,0.52,7.3,0.747,0.453,0.24,0.04,0.013,0.253,0.607,0.765,0.389,0.333,0.0,0.263,0.618,1.0,0.053,4,0.421,0.25,0,0
2023,NBA,Terry Taylor,taylote01,23,IND,PF,26,2,228,0.462,9.6,0.723,0.431,0.231,0.046,0.015,0.277,0.553,0.714,0.333,0.333,0.0,0.222,0.538,1.0,0.046,3,0.444,0.25,0,0
2023,NBA,Terry Taylor,taylote01,23,CHI,PF,5,0,36,0.9,5.0,0.9,0.6,0.3,0.0,0.0,0.1,0.889,1.0,0.667,,,1.0,0.875,1.0,0.1,1,0.0,,0,0
2023,NBA,Garrett Temple,templga01,36,NOP,SG,25,0,162,0.4,17.3,0.422,0.311,0.022,0.044,0.044,0.578,0.368,0.5,0.0,0.0,0.0,0.423,0.429,1.0,0.0,0,0.231,0.333,1,0
2023,NBA,Dalen Terry,terryda01,20,CHI,SG,38,0,214,0.444,11.6,0.625,0.431,0.139,0.0,0.056,0.375,0.556,0.581,0.5,,0.5,0.259,0.32,0.714,0.042,1,0.444,0.25,0,0
2023,NBA,Daniel Theis,theisda01,30,IND,C,7,1,109,0.477,10.4,0.75,0.409,0.205,0.136,0.0,0.25,0.576,0.611,0.667,0.333,,0.182,0.947,1.0,0.136,6,0.182,0.5,1,0
2023,NBA,Cam Thomas,thomaca02,21,BRK,SG,57,4,948,0.441,14.6,0.708,0.125,0.226,0.228,0.129,0.292,0.464,0.684,0.466,0.346,0.458,0.383,0.327,0.451,0.011,5,0.105,0.5,0,0
2023,NBA,Klay Thompson,thompkl01,32,GSW,SF,69,69,2279,0.436,19.6,0.416,0.058,0.123,0.114,0.121,0.584,0.47,0.694,0.513,0.378,0.408,0.412,0.727,0.89,0.011,11,0.17,0.403,0,0
2023,NBA,JT Thor,thorjt01,20,CHO,PF,69,8,969,0.399,15.8,0.483,0.193,0.164,0.088,0.038,0.517,0.487,0.565,0.487,0.381,0.333,0.317,0.679,0.974,0.05,11,0.553,0.382,0,0
2023,NBA,Matisse Thybulle,thybuma01,25,2TM,SF,71,28,1200,0.435,15.4,0.415,0.265,0.138,0.012,0.0,0.585,0.533,0.642,0.343,0.333,,0.365,0.768,0.963,0.091,21,0.486,0.375,1,0
2023,NBA,Matisse Thybulle,thybuma01,25,PHI,SF,49,6,591,0.431,14.9,0.457,0.293,0.155,0.009,0.0,0.543,0.547,0.647,0.389,0.0,,0.333,0.759,1.0,0.095,9,0.508,0.313,1,0
2023,NBA,Matisse Thybulle,thybuma01,25,POR,SG,22,22,609,0.438,16.0,0.38,0.241,0.124,0.015,0.0,0.62,0.519,0.636,0.294,0.5,,0.388,0.778,0.939,0.088,12,0.471,0.425,0,0
2023,NBA,Xavier Tillman Sr.,tillmxa01,24,MEM,C,61,29,1180,0.614,5.5,0.951,0.516,0.31,0.111,0.013,0.049,0.632,0.753,0.516,0.441,0.25,0.267,0.712,1.0,0.095,24,0.533,0.125,0,0
2023,NBA,Isaiah Todd,toddis01,21,WAS,PF,6,1,61,0.158,17.1,0.474,0.053,0.368,0.0,0.053,0.526,0.222,0.0,0.286,,0.0,0.1,1.0,1.0,0.053,0,0.2,0.0,0,0
2023,NBA,Obi Toppin,toppiob01,24,NYK,PF,67,5,1050,0.446,16.0,0.411,0.289,0.095,0.019,0.007,0.589,0.593,0.736,0.25,0.125,0.667,0.344,0.863,0.965,0.148,52,0.47,0.353,2,0
2023,NBA,Juan Toscano-Anderson,toscaju01,29,2TM,SF,52,9,700,0.448,11.2,0.699,0.294,0.308,0.063,0.035,0.301,0.56,0.667,0.5,0.333,0.6,0.186,0.661,1.0,0.035,4,0.465,0.2,1,0
2023,NBA,Juan Toscano-Anderson,toscaju01,29,LAL,SF,30,7,365,0.5,11.1,0.697,0.333,0.288,0.03,0.045,0.303,0.63,0.864,0.421,0.0,0.667,0.2,0.793,1.0,0.03,2,0.35,0.286,0,0
2023,NBA,Juan Toscano-Anderson,toscaju01,29,UTA,SF,22,2,335,0.403,11.3,0.701,0.26,0.325,0.091,0.026,0.299,0.5,0.45,0.56,0.429,0.5,0.174,0.519,1.0,0.039,2,0.565,0.154,1,0
2023,NBA,Karl-Anthony Towns,townska01,27,MIN,PF,29,29,957,0.495,14.0,0.617,0.201,0.292,0.056,0.068,0.383,0.576,0.791,0.48,0.333,0.552,0.366,0.599,0.967,0.044,17,0.104,0.176,0,0
2023,NBA,Gary Trent Jr.,trentga02,24,TOR,SG,66,44,2118,0.433,17.6,0.519,0.116,0.128,0.118,0.15,0.481,0.493,0.704,0.475,0.455,0.364,0.369,0.494,0.855,0.024,20,0.176,0.291,0,0
2023,NBA,P.J. Tucker,tuckepj01,37,PHI,PF,75,75,1920,0.427,16.5,0.378,0.173,0.151,0.036,0.018,0.622,0.482,0.487,0.441,0.5,0.75,0.393,0.732,0.982,0.0,0,0.914,0.398,0,0
2023,NBA,Myles Turner,turnemy01,26,IND,C,62,62,1825,0.548,12.2,0.66,0.302,0.251,0.071,0.029,0.34,0.638,0.778,0.516,0.615,0.286,0.373,0.767,0.968,0.095,67,0.096,0.458,0,0
2023,NBA,Stanley Umude,umudest01,23,DET,SG,1,0,2,0.0,24.8,0.0,0.0,0.0,0.0,0.0,1.0,,,,,,0.0,,,0.0,0,1.0,0.0,0,0
2023,NBA,Jonas Valančiūnas,valanjo01,30,NOP,C,79,79,1968,0.547,8.1,0.866,0.357,0.325,0.134,0.039,0.134,0.577,0.725,0.494,0.44,0.313,0.349,0.569,0.974,0.086,67,0.046,0.2,0,0
2023,NBA,Jarred Vanderbilt,vandeja01,23,2TM,PF,78,65,1879,0.548,7.3,0.8,0.483,0.282,0.031,0.004,0.2,0.604,0.72,0.449,0.214,0.5,0.322,0.679,1.0,0.213,90,0.878,0.354,0,0
2023,NBA,Jarred Vanderbilt,vandeja01,23,UTA,PF,52,41,1254,0.556,7.1,0.817,0.453,0.318,0.042,0.003,0.183,0.606,0.759,0.444,0.231,0.0,0.333,0.682,1.0,0.206,61,0.895,0.373,0,0
2023,NBA,Jarred Vanderbilt,vandeja01,23,LAL,PF,26,24,625,0.529,7.4,0.764,0.55,0.2,0.007,0.007,0.236,0.598,0.649,0.464,0.0,1.0,0.303,0.672,1.0,0.229,29,0.848,0.321,0,0
2023,NBA,Fred VanVleet,vanvlfr01,28,TOR,PG,69,69,2535,0.393,18.4,0.455,0.12,0.144,0.088,0.101,0.545,0.455,0.586,0.375,0.398,0.455,0.342,0.187,0.585,0.0,0,0.119,0.431,6,0
2023,NBA,Devin Vassell,vassede01,22,SAS,SG,38,32,1178,0.439,17.6,0.553,0.141,0.081,0.176,0.155,0.447,0.48,0.643,0.333,0.41,0.489,0.387,0.456,0.883,0.035,17,0.165,0.477,3,0
2023,NBA,Gabe Vincent,vincega01,26,MIA,PG,68,34,1759,0.402,18.7,0.383,0.093,0.138,0.088,0.062,0.617,0.512,0.547,0.462,0.44,0.657,0.334,0.423,0.718,0.002,1,0.323,0.381,0,0
2023,NBA,Noah Vonleh,vonleno01,27,BOS,C,23,1,171,0.458,6.8,0.833,0.458,0.292,0.083,0.0,0.167,0.5,0.727,0.143,0.5,,0.25,0.2,1.0,0.208,5,0.75,0.333,0,0
2023,NBA,Nikola Vučević,vucevni01,32,CHI,C,82,82,2746,0.52,12.8,0.698,0.235,0.258,0.126,0.078,0.302,0.594,0.704,0.601,0.462,0.456,0.349,0.735,1.0,0.039,37,0.124,0.465,0,0
2023,NBA,Dean Wade,wadede01,26,CLE,PF,44,13,891,0.412,19.0,0.282,0.164,0.062,0.045,0.011,0.718,0.56,0.759,0.364,0.25,0.0,0.354,0.821,1.0,0.04,6,0.409,0.404,0,0
2023,NBA,Franz Wagner,wagnefr01,21,ORL,SF,80,80,2609,0.485,12.0,0.678,0.27,0.311,0.063,0.034,0.322,0.544,0.728,0.42,0.414,0.447,0.361,0.464,0.8,0.03,29,0.172,0.435,4,0
2023,NBA,Moritz Wagner,wagnemo01,25,ORL,C,57,18,1109,0.5,12.2,0.588,0.379,0.189,0.008,0.013,0.412,0.631,0.733,0.453,0.333,0.4,0.313,0.782,0.98,0.134,42,0.178,0.31,0,0
2023,NBA,Ish Wainright,wainris01,28,PHO,SF,60,2,915,0.37,19.8,0.238,0.15,0.075,0.009,0.004,0.762,0.5,0.529,0.471,0.5,0.0,0.329,0.519,0.982,0.026,3,0.514,0.337,2,0
2023,NBA,Jabari Walker,walkeja01,20,POR,SF,56,0,619,0.419,10.5,0.717,0.404,0.197,0.071,0.045,0.283,0.472,0.6,0.256,0.357,0.444,0.286,0.716,0.938,0.116,19,0.232,0.154,0,0
2023,NBA,Kemba Walker,walkeke02,32,DAL,PG,9,1,144,0.421,16.5,0.509,0.211,0.123,0.088,0.088,0.491,0.586,0.583,0.571,0.6,0.6,0.25,0.176,0.429,0.0,0,0.071,0.0,0,0
2023,NBA,Lonnie Walker IV,walkelo01,24,LAL,SG,56,32,1297,0.448,15.7,0.528,0.195,0.188,0.055,0.089,0.472,0.522,0.699,0.404,0.345,0.489,0.365,0.572,0.923,0.055,24,0.273,0.412,2,0
2023,NBA,John Wall,walljo01,32,LAC,PG,34,3,755,0.408,14.5,0.678,0.213,0.216,0.08,0.169,0.322,0.459,0.597,0.466,0.37,0.316,0.303,0.143,0.939,0.012,4,0.101,0.273,0,0
2023,NBA,T.J. Warren,warretj01,29,2TM,PF,42,0,687,0.489,13.1,0.752,0.156,0.252,0.237,0.107,0.248,0.542,0.714,0.471,0.484,0.586,0.328,0.664,0.955,0.019,5,0.403,0.296,0,0
2023,NBA,T.J. Warren,warretj01,29,BRK,PF,26,0,490,0.51,12.9,0.76,0.15,0.25,0.255,0.105,0.24,0.566,0.833,0.44,0.529,0.571,0.333,0.663,0.938,0.02,4,0.354,0.235,0,0
2023,NBA,T.J. Warren,warretj01,29,PHO,SF,16,0,197,0.429,13.3,0.729,0.171,0.257,0.186,0.114,0.271,0.471,0.417,0.556,0.308,0.625,0.316,0.667,1.0,0.014,1,0.526,0.4,0,0
2023,NBA,Duane Washington Jr.,washidu02,22,PHO,SG,31,3,394,0.367,16.8,0.566,0.117,0.199,0.133,0.117,0.434,0.372,0.467,0.333,0.353,0.367,0.36,0.222,0.625,0.0,0,0.189,0.333,2,0
2023,NBA,P.J. Washington,washipj01,24,CHO,PF,73,73,2380,0.444,14.8,0.562,0.198,0.242,0.06,0.061,0.438,0.518,0.691,0.451,0.424,0.317,0.348,0.74,0.919,0.05,45,0.22,0.351,1,0
2023,NBA,TyTy Washington Jr.,washity02,21,HOU,PG,31,2,433,0.363,17.5,0.5,0.056,0.213,0.181,0.05,0.5,0.488,0.444,0.5,0.517,0.375,0.238,0.436,0.789,0.0,0,0.238,0.316,0,0
2023,NBA,Yuta Watanabe,watanyu01,28,BRK,SF,58,1,928,0.491,16.4,0.418,0.224,0.138,0.017,0.039,0.582,0.557,0.769,0.281,0.25,0.444,0.444,0.722,1.0,0.06,13,0.533,0.514,1,0
2023,NBA,Lindy Waters III,waterli01,25,OKC,SG,41,0,531,0.393,23.8,0.09,0.062,0.011,0.011,0.006,0.91,0.75,0.727,0.5,1.0,1.0,0.358,0.583,0.931,0.0,0,0.185,0.5,1,0
2023,NBA,Trendon Watford,watfotr01,22,POR,PF,62,12,1182,0.56,8.8,0.802,0.344,0.347,0.08,0.012,0.198,0.602,0.676,0.545,0.462,0.5,0.391,0.609,1.0,0.019,5,0.125,0.25,0,0
2023,NBA,Peyton Watson,watsope01,20,DEN,SG,23,2,186,0.492,9.3,0.763,0.305,0.39,0.068,0.0,0.237,0.511,0.722,0.348,0.5,,0.429,0.652,1.0,0.119,6,0.429,0.5,0,0
2023,NBA,Blake Wesley,weslebl01,19,SAS,SG,37,1,669,0.321,11.8,0.758,0.279,0.233,0.126,0.121,0.242,0.301,0.517,0.14,0.222,0.192,0.385,0.306,0.95,0.065,12,0.269,0.5,1,0
2023,NBA,Russell Westbrook,westbru01,34,2TM,PG,73,24,2126,0.436,11.8,0.711,0.305,0.229,0.103,0.075,0.289,0.487,0.632,0.379,0.461,0.257,0.311,0.23,0.663,0.023,19,0.227,0.231,1,0
2023,NBA,Russell Westbrook,westbru01,34,LAL,PG,52,3,1491,0.417,11.7,0.708,0.31,0.23,0.096,0.071,0.292,0.467,0.624,0.333,0.414,0.288,0.296,0.203,0.635,0.018,11,0.174,0.243,1,0
2023,NBA,Russell Westbrook,westbru01,34,LAC,PG,21,21,635,0.489,11.8,0.721,0.29,0.225,0.122,0.084,0.279,0.54,0.658,0.508,0.563,0.182,0.356,0.294,0.731,0.038,8,0.384,0.214,0,0
2023,NBA,Coby White,whiteco01,22,CHI,SG,74,2,1730,0.443,17.8,0.421,0.2,0.096,0.072,0.052,0.579,0.54,0.672,0.386,0.465,0.419,0.372,0.348,0.961,0.008,4,0.148,0.412,1,0
2023,NBA,Derrick White,whitede01,28,BOS,SG,82,70,2319,0.462,15.9,0.484,0.156,0.214,0.079,0.024,0.516,0.548,0.72,0.469,0.517,0.333,0.381,0.502,0.886,0.018,11,0.284,0.387,0,0
2023,NBA,Jack White,whiteja03,25,DEN,SF,17,0,66,0.421,12.8,0.526,0.316,0.211,0.0,0.0,0.474,0.5,0.5,0.5,,,0.333,0.4,1.0,0.105,2,0.667,0.333,0,0
2023,NBA,Joe Wieskamp,wieskjo01,23,TOR,SF,9,0,50,0.214,20.9,0.143,0.143,0.0,0.0,0.0,0.857,0.0,0.0,,,,0.25,,1.0,0.0,0,0.583,0.286,0,0
2023,NBA,Aaron Wiggins,wiggiaa01,24,OKC,SG,70,14,1297,0.512,10.6,0.664,0.383,0.264,0.014,0.003,0.336,0.573,0.705,0.396,0.4,0.0,0.393,0.696,0.958,0.055,18,0.459,0.286,1,0
2023,NBA,Andrew Wiggins,wiggian01,27,GSW,SF,37,37,1190,0.473,15.4,0.575,0.157,0.244,0.07,0.104,0.425,0.53,0.711,0.504,0.378,0.418,0.396,0.621,0.955,0.055,25,0.2,0.356,0,0
2023,NBA,Lindell Wigginton,wiggili01,24,MIL,PG,7,1,87,0.486,16.1,0.514,0.189,0.189,0.054,0.081,0.486,0.632,0.857,0.429,0.5,0.667,0.333,0.083,1.0,0.0,0,0.111,0.5,0,0
2023,NBA,Alondes Williams,willial06,23,BRK,SG,1,0,5,,,,,,,,,,,,,,,,,,0,,,0,0
2023,NBA,Donovan Williams,willido02,21,ATL,SG,2,0,4,0.4,12.1,0.6,0.2,0.4,0.0,0.0,0.4,0.667,1.0,0.5,,,0.0,0.5,,0.0,0,0.5,0.0,0,0
2023,NBA,Grant Williams,willigr01,24,BOS,PF,79,23,2045,0.454,17.2,0.389,0.137,0.197,0.046,0.006,0.611,0.546,0.738,0.468,0.364,0.333,0.395,0.594,0.922,0.032,15,0.416,0.421,2,0
2023,NBA,Jalen Williams,willija06,21,OKC,SG,75,62,2276,0.521,10.4,0.742,0.377,0.246,0.073,0.047,0.258,0.579,0.726,0.436,0.448,0.351,0.356,0.416,0.904,0.106,77,0.146,0.367,2,0
2023,NBA,Jaylin Williams,willija07,20,OKC,C,49,36,914,0.436,16.2,0.517,0.192,0.15,0.107,0.068,0.483,0.463,0.667,0.2,0.32,0.688,0.407,0.839,0.957,0.047,8,0.159,0.556,0,0
2023,NBA,Jeenathan Williams,willije02,23,POR,SG,5,4,127,0.615,7.2,0.795,0.615,0.154,0.0,0.026,0.205,0.677,0.792,0.333,,0.0,0.375,0.667,1.0,0.154,6,0.5,0.5,0,0
2023,NBA,Kenrich Williams,willike04,28,OKC,PF,53,10,1206,0.517,13.4,0.613,0.318,0.142,0.09,0.064,0.387,0.608,0.718,0.51,0.452,0.5,0.373,0.659,1.0,0.066,21,0.343,0.413,0,0
2023,NBA,Mark Williams,willima07,21,CHO,C,43,17,828,0.637,3.1,1.0,0.673,0.267,0.048,0.012,0.0,0.637,0.751,0.388,0.417,0.667,,0.681,,0.303,71,,,0,0
