season,lg,player,player_id,age,team,pos,g,gs,mp,fg_per_36_min,fga_per_36_min,fg_percent,x3p_per_36_min,x3pa_per_36_min,x3p_percent,x2p_per_36_min,x2pa_per_36_min,x2p_percent,e_fg_percent,ft_per_36_min,fta_per_36_min,ft_percent,orb_per_36_min,drb_per_36_min,trb_per_36_min,ast_per_36_min,stl_per_36_min,blk_per_36_min,tov_per_36_min,pf_per_36_min,pts_per_36_min
2022,NBA,Ben McLemore,mclembe01,28.0,POR,SG,64,6.0,1285,6.1,15.1,0.401,4.2,11.7,0.362,1.8,3.4,0.533,0.541,2.0,2.5,0.818,0.3,2.5,2.9,1.7,1.1,0.3,1.5,2.9,18.4
2022,NBA,De'Anthony Melton,meltode01,23.0,MEM,SG,73,15.0,1657,6.1,15.1,0.404,3.0,8.1,0.374,3.1,7.0,0.44,0.504,2.0,2.6,0.75,1.4,5.7,7.1,4.2,2.3,0.8,2.4,2.8,17.2
2022,NBA,Sam Merrill,merrisa01,25.0,MEM,SG,6,0.0,58,5.0,14.9,0.333,4.3,14.3,0.304,0.6,0.6,1.0,0.479,1.2,2.5,0.5,0.6,3.7,4.3,2.5,0.0,0.0,1.2,1.9,15.5
2022,NBA,Chimezie Metu,metuch01,24.0,SAC,C,60,20.0,1279,5.7,12.6,0.452,1.6,5.2,0.306,4.1,7.4,0.555,0.516,2.0,2.6,0.78,1.0,8.5,9.4,1.7,1.4,0.9,1.7,2.6,15.0
2022,NBA,Khris Middleton,middlkh01,30.0,MIL,SF,66,66.0,2141,7.6,17.2,0.443,2.7,7.3,0.373,4.9,9.9,0.494,0.522,4.4,4.9,0.89,0.7,5.3,6.0,6.0,1.3,0.3,3.2,2.7,22.3
2022,NBA,C.J. Miles,milescj01,34.0,BOS,SG,1,0.0,2,0.0,0.0,,0.0,0.0,,0.0,0.0,,,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,18.0,0.0
2022,NBA,Paul Millsap,millspa01,36.0,2TM,C,33,1.0,376,4.3,11.0,0.391,0.8,3.4,0.229,3.5,7.7,0.463,0.426,1.6,2.3,0.708,3.9,7.0,10.9,2.8,1.0,1.2,1.8,6.4,11.0
2022,NBA,Paul Millsap,millspa01,36.0,BRK,C,24,0.0,270,4.3,11.3,0.376,0.8,3.6,0.222,3.5,7.7,0.448,0.412,1.6,2.3,0.706,3.9,8.0,11.9,3.2,0.7,1.5,1.5,6.4,10.9
2022,NBA,Paul Millsap,millspa01,36.0,PHI,C,9,1.0,106,4.4,10.2,0.433,0.7,2.7,0.25,3.7,7.5,0.5,0.467,1.7,2.4,0.714,4.1,4.4,8.5,1.7,1.7,0.7,2.7,6.5,11.2
2022,NBA,Patty Mills,millspa02,33.0,BRK,SG,81,48.0,2346,5.0,12.2,0.408,3.5,8.7,0.4,1.5,3.5,0.429,0.551,0.7,0.9,0.814,0.3,2.1,2.4,2.8,0.8,0.3,1.1,1.7,14.2
2022,NBA,Shake Milton,miltosh01,25.0,PHI,SG,55,6.0,1179,5.3,12.3,0.429,1.3,4.1,0.323,4.0,8.2,0.481,0.483,1.9,2.2,0.836,0.9,3.4,4.3,4.2,0.9,0.5,1.3,3.0,13.7
2022,NBA,Davion Mitchell,mitchda01,23.0,SAC,PG,75,19.0,2076,6.1,14.6,0.418,1.8,5.5,0.316,4.4,9.1,0.48,0.477,1.0,1.5,0.659,0.6,2.3,2.9,5.4,1.0,0.4,2.0,2.4,14.9
2022,NBA,Donovan Mitchell,mitchdo01,25.0,UTA,SG,67,67.0,2266,9.8,21.9,0.448,3.7,10.4,0.355,6.1,11.5,0.533,0.533,4.2,5.0,0.853,0.9,3.6,4.5,5.7,1.6,0.2,3.2,2.6,27.5
2022,NBA,Evan Mobley,mobleev01,20.0,CLE,PF,69,69.0,2331,6.5,12.8,0.508,0.4,1.4,0.25,6.2,11.4,0.541,0.522,2.6,3.9,0.663,2.2,6.6,8.8,2.7,0.9,1.8,2.1,2.3,16.0
2022,NBA,Malik Monk,monkma01,23.0,LAL,SG,76,37.0,2139,6.6,13.9,0.473,2.9,7.4,0.391,3.7,6.5,0.568,0.578,1.6,2.0,0.795,0.6,3.7,4.3,3.7,1.0,0.5,2.1,2.3,17.6
2022,NBA,Greg Monroe,monrogr01,31.0,4TM,C,14,0.0,195,5.9,10.5,0.561,0.0,0.0,,5.9,10.5,0.561,0.561,2.2,4.2,0.522,5.5,6.3,11.8,4.1,1.5,1.8,2.2,4.4,14.0
2022,NBA,Greg Monroe,monrogr01,31.0,MIN,C,4,0.0,81,5.8,9.8,0.591,0.0,0.0,,5.8,9.8,0.591,0.591,1.3,3.1,0.429,2.7,8.0,10.7,7.1,1.8,2.7,3.1,4.0,12.9
2022,NBA,Greg Monroe,monrogr01,31.0,WAS,C,2,0.0,18,8.0,16.0,0.5,0.0,0.0,,8.0,16.0,0.5,0.5,0.0,0.0,,14.0,6.0,20.0,2.0,2.0,2.0,4.0,4.0,16.0
2022,NBA,Greg Monroe,monrogr01,31.0,MIL,C,5,0.0,70,5.7,11.3,0.5,0.0,0.0,,5.7,11.3,0.5,0.5,2.6,4.6,0.556,5.7,5.1,10.8,1.0,1.5,1.0,1.5,3.6,13.9
2022,NBA,Greg Monroe,monrogr01,31.0,UTA,C,3,0.0,26,5.5,6.9,0.8,0.0,0.0,,5.5,6.9,0.8,0.8,5.5,9.7,0.571,8.3,4.2,12.5,4.2,0.0,1.4,0.0,8.3,16.6
2022,NBA,Moses Moody,moodymo01,19.0,GSW,SG,52,11.0,607,4.7,10.9,0.437,2.4,6.5,0.364,2.4,4.3,0.548,0.546,1.7,2.1,0.778,1.0,3.7,4.7,1.4,0.4,0.6,0.8,2.6,13.5
2022,NBA,Matt Mooney,moonema01,25.0,NYK,SG,1,0.0,2,0.0,18.0,0.0,0.0,18.0,0.0,0.0,0.0,,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,18.0,0.0,18.0,0.0,0.0
2022,NBA,Xavier Moon,moonxa01,27.0,LAC,SG,10,0.0,137,6.6,13.4,0.49,1.3,3.7,0.357,5.3,9.7,0.541,0.539,0.8,1.3,0.6,0.5,3.2,3.7,6.3,1.8,0.8,1.6,2.4,15.2
2022,NBA,Ja Morant,moranja01,22.0,MEM,PG,57,57.0,1889,11.1,22.4,0.493,1.7,4.9,0.344,9.4,17.6,0.534,0.53,6.0,7.9,0.761,1.5,4.7,6.2,7.3,1.3,0.4,3.7,1.6,29.8
2022,NBA,Juwan Morgan,morgaju01,24.0,2TM,PF,2,0.0,31,2.3,3.5,0.667,1.2,2.3,0.5,1.2,1.2,1.0,0.833,0.0,0.0,,2.3,2.3,4.6,1.2,0.0,0.0,0.0,3.5,5.8
2022,NBA,Juwan Morgan,morgaju01,24.0,TOR,PF,1,0.0,27,2.7,4.0,0.667,1.3,2.7,0.5,1.3,1.3,1.0,0.833,0.0,0.0,,2.7,2.7,5.3,1.3,0.0,0.0,0.0,4.0,6.7
2022,NBA,Juwan Morgan,morgaju01,24.0,BOS,PF,1,0.0,4,0.0,0.0,,0.0,0.0,,0.0,0.0,,,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2022,NBA,Jaylen Morris,morrija01,26.0,SAS,SG,3,0.0,16,0.0,13.5,0.0,0.0,4.5,0.0,0.0,9.0,0.0,0.0,4.5,9.0,0.5,0.0,4.5,4.5,4.5,0.0,0.0,2.3,4.5,4.5
2022,NBA,Markieff Morris,morrima02,32.0,MIA,PF,17,1.0,298,6.5,13.8,0.474,1.6,4.7,0.333,5.0,9.1,0.547,0.531,1.0,1.1,0.889,2.1,3.4,5.4,2.8,0.7,0.1,2.4,4.0,15.6
2022,NBA,Marcus Morris,morrima03,32.0,LAC,PF,54,54.0,1564,6.9,15.9,0.434,2.3,6.3,0.367,4.6,9.6,0.478,0.507,3.0,3.4,0.872,0.6,4.9,5.5,2.6,0.6,0.4,1.6,2.6,19.1
2022,NBA,Monte Morris,morrimo01,26.0,DEN,PG,75,74.0,2239,6.0,12.4,0.484,2.0,5.0,0.395,4.0,7.4,0.545,0.564,1.2,1.4,0.869,0.4,3.2,3.6,5.4,0.9,0.2,1.3,1.5,15.2
2022,NBA,Emmanuel Mudiay,mudiaem01,25.0,SAC,PG,2,0.0,11,0.0,6.5,0.0,0.0,0.0,,0.0,6.5,0.0,0.0,9.8,13.1,0.75,0.0,0.0,0.0,13.1,3.3,0.0,3.3,3.3,9.8
2022,NBA,Mychal Mulder,muldemy01,27.0,2TM,PG,17,3.0,239,3.6,11.6,0.312,2.6,8.1,0.315,1.1,3.5,0.304,0.422,0.6,0.6,1.0,0.3,3.3,3.6,0.8,0.6,0.3,1.2,2.0,10.4
2022,NBA,Mychal Mulder,muldemy01,27.0,ORL,PG,15,2.0,195,3.7,12.4,0.299,2.4,8.5,0.283,1.3,3.9,0.333,0.396,0.4,0.4,1.0,0.4,3.5,3.9,0.6,0.7,0.2,1.5,2.2,10.2
2022,NBA,Mychal Mulder,muldemy01,27.0,MIA,PG,2,1.0,44,3.3,8.2,0.4,3.3,6.5,0.5,0.0,1.6,0.0,0.6,1.6,1.6,1.0,0.0,2.5,2.5,1.6,0.0,0.8,0.0,0.8,11.5
2022,NBA,Ade Murkey,murkead01,24.0,SAC,SG,1,0.0,1,0.0,0.0,,0.0,0.0,,0.0,0.0,,,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2022,NBA,Trey Murphy III,murphtr02,21.0,NOP,SF,62,1.0,864,4.5,11.5,0.394,3.0,7.7,0.382,1.6,3.8,0.418,0.522,1.9,2.1,0.882,2.0,4.2,6.1,1.6,1.0,0.3,0.7,2.5,13.9
2022,NBA,Dejounte Murray,murrade01,25.0,SAS,PG,68,68.0,2366,8.7,18.9,0.462,1.5,4.5,0.327,7.3,14.4,0.504,0.5,3.0,3.8,0.794,1.2,7.3,8.6,9.5,2.1,0.3,2.7,2.1,21.9
2022,NBA,Mike Muscala,muscami01,30.0,OKC,C,43,0.0,592,6.9,15.1,0.456,4.3,9.9,0.429,2.6,5.2,0.506,0.597,2.9,3.5,0.842,1.3,6.6,7.8,1.3,1.1,1.6,0.9,3.5,20.9
2022,NBA,Svi Mykhailiuk,mykhasv01,24.0,TOR,SF,56,5.0,716,4.6,11.8,0.389,2.1,6.7,0.306,2.5,5.0,0.5,0.476,1.6,1.9,0.865,1.0,3.6,4.6,2.3,1.3,0.2,1.6,2.7,12.8
2022,NBA,Abdel Nader,naderab01,28.0,PHO,SF,14,0.0,145,3.0,8.7,0.343,1.0,3.5,0.286,2.0,5.2,0.381,0.4,1.5,2.5,0.6,1.0,5.7,6.7,1.7,2.0,1.0,2.7,5.0,8.4
2022,NBA,Larry Nance Jr.,nancela02,29.0,2TM,PF,46,11.0,1040,4.5,8.6,0.522,0.8,2.4,0.329,3.7,6.1,0.599,0.569,1.4,2.0,0.702,2.5,6.1,8.6,2.8,1.5,0.7,1.3,2.9,11.1
2022,NBA,Larry Nance Jr.,nancela02,29.0,POR,C,37,11.0,858,4.3,8.3,0.515,0.8,2.6,0.306,3.5,5.7,0.61,0.563,1.3,2.1,0.653,2.4,6.3,8.8,3.1,1.6,0.5,1.1,2.8,10.7
2022,NBA,Larry Nance Jr.,nancela02,29.0,NOP,PF,9,0.0,182,5.3,9.7,0.551,0.8,1.6,0.5,4.5,8.1,0.561,0.592,1.6,1.6,1.0,2.8,4.9,7.7,1.6,1.0,1.4,2.0,3.4,13.1
2022,NBA,RJ Nembhard Jr.,nembhrj01,22.0,CLE,SG,14,0.0,63,3.4,10.3,0.333,0.0,1.1,0.0,3.4,9.1,0.375,0.333,1.7,2.3,0.75,1.7,2.3,4.0,6.9,0.6,0.0,1.7,1.1,8.6
2022,NBA,Aaron Nesmith,nesmiaa01,22.0,BOS,SF,52,3.0,574,4.5,11.4,0.396,1.9,7.2,0.27,2.6,4.2,0.612,0.481,1.3,1.6,0.808,0.9,4.6,5.6,1.4,1.3,0.3,1.9,4.4,12.3
2022,NBA,Raul Neto,netora01,29.0,WAS,PG,70,19.0,1372,5.4,11.6,0.463,0.9,3.1,0.292,4.4,8.4,0.526,0.502,2.2,2.8,0.769,0.3,3.2,3.5,5.7,1.4,0.1,2.1,2.7,13.8
2022,NBA,Malik Newman,newmama01,24.0,CLE,PG,1,0.0,8,13.5,22.5,0.6,0.0,4.5,0.0,13.5,18.0,0.75,0.6,9.0,9.0,1.0,0.0,4.5,4.5,4.5,0.0,0.0,4.5,0.0,36.0
2022,NBA,Georges Niang,niangge01,28.0,PHI,PF,76,7.0,1736,5.1,11.7,0.437,3.2,8.0,0.403,1.9,3.6,0.511,0.575,1.1,1.2,0.881,0.5,3.7,4.2,2.1,0.6,0.3,1.2,3.9,14.5
2022,NBA,Daishen Nix,nixda01,19.0,HOU,SG,24,0.0,261,3.7,9.2,0.403,1.0,3.6,0.269,2.8,5.7,0.488,0.455,2.2,4.1,0.533,1.0,3.6,4.6,5.5,2.1,0.0,3.6,2.9,10.6
2022,NBA,Zeke Nnaji,nnajize01,21.0,DEN,PF,41,1.0,698,5.0,9.6,0.516,1.9,4.1,0.463,3.0,5.5,0.557,0.616,2.1,3.4,0.631,2.9,4.7,7.6,0.9,0.8,0.7,1.2,4.1,13.9
2022,NBA,Nerlens Noel,noelne01,27.0,NYK,C,25,11.0,562,2.0,3.8,0.533,0.0,0.2,0.0,2.0,3.7,0.561,0.533,1.3,1.9,0.7,3.1,6.0,9.0,1.5,1.9,2.0,1.3,4.3,5.4
2022,NBA,Jaylen Nowell,nowelja01,22.0,MIN,SG,62,1.0,975,7.2,15.2,0.475,2.3,5.9,0.394,4.9,9.3,0.526,0.551,2.7,3.4,0.783,0.8,3.7,4.5,4.8,1.0,0.4,1.3,2.7,19.5
2022,NBA,Frank Ntilikina,ntilila01,23.0,DAL,SG,58,5.0,685,4.7,11.7,0.399,2.0,5.8,0.342,2.7,5.9,0.455,0.484,1.3,1.3,0.96,0.6,3.5,4.2,3.6,1.4,0.4,1.6,3.2,12.6
2022,NBA,Jusuf Nurkić,nurkiju01,27.0,POR,C,56,56.0,1579,7.3,13.7,0.535,0.3,1.3,0.268,7.0,12.4,0.563,0.548,4.2,6.1,0.69,3.8,10.3,14.1,3.6,1.4,0.8,3.3,4.3,19.2
2022,NBA,David Nwaba,nwabada01,29.0,HOU,SF,46,4.0,609,5.0,10.4,0.483,0.9,2.9,0.306,4.1,7.5,0.551,0.526,2.8,4.0,0.716,2.4,6.5,8.9,2.1,1.7,1.2,1.2,3.3,13.8
2022,NBA,Jordan Nwora,nworajo01,23.0,MIL,SF,62,13.0,1185,5.7,14.0,0.403,2.4,6.9,0.348,3.3,7.1,0.455,0.488,1.1,1.3,0.837,1.1,5.6,6.7,1.8,0.8,0.5,1.7,2.4,14.8
2022,NBA,Semi Ojeleye,ojelese01,27.0,2TM,PF,30,0.0,406,2.7,8.8,0.303,1.3,4.4,0.3,1.3,4.3,0.306,0.379,2.0,2.6,0.793,2.4,4.2,6.6,0.8,0.6,0.5,0.8,2.7,8.7
2022,NBA,Semi Ojeleye,ojelese01,27.0,MIL,PF,20,0.0,308,2.1,8.2,0.257,1.3,4.8,0.268,0.8,3.4,0.241,0.336,1.2,1.5,0.769,2.9,3.9,6.8,0.6,0.6,0.6,0.6,3.0,6.7
2022,NBA,Semi Ojeleye,ojelese01,27.0,LAC,PF,10,0.0,98,4.4,10.7,0.414,1.5,3.3,0.444,2.9,7.3,0.4,0.483,4.8,5.9,0.813,0.7,5.1,5.9,1.5,0.7,0.4,1.5,1.5,15.1
2022,NBA,Chuma Okeke,okekech01,23.0,ORL,PF,70,20.0,1749,4.4,11.8,0.376,2.4,7.6,0.318,2.0,4.2,0.48,0.478,1.1,1.3,0.846,1.0,6.2,7.1,2.4,2.0,0.9,1.2,2.0,12.5
2022,NBA,Josh Okogie,okogijo01,23.0,MIN,SG,49,6.0,516,2.9,7.3,0.404,1.0,3.3,0.298,2.0,4.0,0.491,0.471,2.4,3.6,0.686,2.0,2.9,4.9,1.7,1.8,0.8,1.6,3.7,9.3
2022,NBA,Onyeka Okongwu,okongon01,21.0,ATL,C,48,6.0,992,5.7,8.2,0.69,0.0,0.0,,5.7,8.2,0.69,0.69,2.9,4.0,0.727,4.2,6.1,10.3,1.9,1.1,2.2,1.6,5.4,14.2
2022,NBA,Isaac Okoro,okorois01,21.0,CLE,SF,67,61.0,1981,3.8,7.8,0.48,1.0,2.9,0.35,2.8,5.0,0.555,0.544,2.2,2.8,0.768,1.3,2.3,3.7,2.2,1.0,0.4,1.1,3.0,10.7
2022,NBA,KZ Okpala,okpalkz01,22.0,MIA,PF,21,0.0,244,4.4,10.2,0.435,1.3,3.8,0.346,3.1,6.3,0.488,0.5,1.2,1.6,0.727,1.6,4.4,6.0,2.1,0.6,1.0,0.7,3.7,11.4
2022,NBA,Victor Oladipo,oladivi01,29.0,MIA,SG,8,1.0,173,7.3,15.2,0.479,3.1,7.5,0.417,4.2,7.7,0.541,0.582,2.9,4.0,0.737,0.6,4.2,4.8,5.8,1.0,0.2,3.3,2.7,20.6
2022,NBA,Cameron Oliver,oliveca01,25.0,ATL,SF,2,0.0,43,8.4,12.6,0.667,0.8,2.5,0.333,7.5,10.0,0.75,0.7,1.7,2.5,0.667,1.7,3.3,5.0,2.5,0.8,0.8,0.0,4.2,19.3
2022,NBA,Kelly Olynyk,olynyke01,30.0,DET,C,40,1.0,764,6.0,13.5,0.448,1.9,5.6,0.336,4.1,7.9,0.527,0.517,3.3,4.2,0.775,2.5,5.8,8.3,5.2,1.5,0.9,2.7,4.7,17.2
2022,NBA,Eugene Omoruyi,omorueu01,24.0,DAL,SF,4,0.0,18,4.0,10.0,0.4,2.0,4.0,0.5,2.0,6.0,0.333,0.5,4.0,8.0,0.5,4.0,10.0,14.0,4.0,0.0,0.0,0.0,4.0,14.0
2022,NBA,Royce O'Neale,onealro01,28.0,UTA,SF,77,77.0,2406,3.0,6.6,0.457,1.8,4.6,0.389,1.3,2.1,0.609,0.591,0.7,0.8,0.804,1.0,4.5,5.5,2.9,1.3,0.5,1.2,2.7,8.5
2022,NBA,Miye Oni,onimi01,24.0,UTA,SG,16,0.0,44,1.6,7.4,0.222,0.8,6.5,0.125,0.8,0.8,1.0,0.278,0.0,0.8,0.0,0.8,4.9,5.7,4.1,0.0,0.0,0.8,5.7,4.1
2022,NBA,Cedi Osman,osmande01,26.0,CLE,SF,66,3.0,1462,6.1,14.1,0.432,3.2,8.8,0.357,2.9,5.2,0.559,0.544,2.1,3.2,0.664,0.6,3.0,3.6,3.3,1.3,0.2,1.6,3.1,17.5
2022,NBA,Daniel Oturu,oturuda01,22.0,TOR,C,3,0.0,27,4.0,8.0,0.5,0.0,1.3,0.0,4.0,6.7,0.6,0.5,4.0,6.7,0.6,1.3,5.3,6.7,0.0,0.0,2.7,0.0,1.3,12.0
2022,NBA,Kelly Oubre Jr.,oubreke01,26.0,CHO,SF,76,13.0,1999,7.4,16.8,0.44,3.4,10.0,0.345,3.9,6.8,0.578,0.542,2.3,3.4,0.667,1.4,4.0,5.4,1.5,1.4,0.6,1.2,3.4,20.5
2022,NBA,Jaysean Paige,paigeja01,27.0,DET,PG,1,0.0,7,0.0,15.4,0.0,0.0,10.3,0.0,0.0,5.1,0.0,0.0,0.0,0.0,,0.0,5.1,5.1,5.1,0.0,0.0,5.1,10.3,0.0
2022,NBA,Trayvon Palmer,palmetr01,27.0,DET,SG,1,0.0,17,0.0,2.1,0.0,0.0,0.0,,0.0,2.1,0.0,0.0,0.0,0.0,,0.0,4.2,4.2,0.0,0.0,0.0,2.1,4.2,0.0
2022,NBA,Kevin Pangos,pangoke01,29.0,CLE,PG,24,3.0,166,3.3,10.0,0.326,1.3,5.6,0.231,2.0,4.3,0.45,0.391,0.7,0.9,0.75,0.4,2.0,2.4,6.5,0.7,0.0,1.5,2.4,8.5
2022,NBA,Jabari Parker,parkeja01,26.0,BOS,PF,12,0.0,112,5.8,12.2,0.474,2.6,5.1,0.5,3.2,7.1,0.455,0.579,2.9,2.9,1.0,1.6,7.4,9.0,1.9,1.3,0.3,2.6,4.2,17.0
2022,NBA,Eric Paschall,pascher01,25.0,UTA,PF,58,3.0,736,5.6,11.5,0.485,2.0,5.3,0.37,3.6,6.2,0.583,0.57,3.2,4.2,0.767,1.5,3.7,5.2,1.8,0.4,0.2,1.3,2.5,16.3
2022,NBA,Chris Paul,paulch01,36.0,PHO,PG,65,65.0,2139,6.1,12.4,0.493,1.1,3.3,0.317,5.0,9.0,0.559,0.536,2.8,3.4,0.837,0.4,4.4,4.8,11.8,2.0,0.3,2.6,2.3,16.1
2022,NBA,Cameron Payne,payneca01,27.0,PHO,PG,58,12.0,1278,6.8,16.5,0.409,2.0,5.9,0.336,4.8,10.6,0.449,0.469,2.1,2.5,0.843,0.7,4.3,4.9,7.9,1.1,0.5,2.9,3.4,17.6
2022,NBA,Elfrid Payton,paytoel01,27.0,PHO,PG,50,1.0,549,4.4,11.5,0.383,0.3,1.2,0.222,4.1,10.3,0.401,0.394,0.8,2.1,0.375,1.4,4.4,5.8,6.5,1.6,0.4,3.1,2.5,9.8
2022,NBA,Gary Payton II,paytoga02,29.0,GSW,SG,71,16.0,1247,6.1,9.9,0.616,1.2,3.5,0.358,4.9,6.5,0.754,0.679,1.0,1.7,0.603,2.1,5.1,7.1,1.8,2.8,0.6,1.2,3.8,14.5
2022,NBA,Norvel Pelle,pelleno01,28.0,UTA,C,3,0.0,19,5.7,9.5,0.6,0.0,0.0,,5.7,9.5,0.6,0.6,0.0,0.0,,5.7,5.7,11.4,0.0,0.0,1.9,3.8,1.9,11.4
2022,NBA,Reggie Perry,perryre01,21.0,2TM,PF,10,1.0,187,7.7,15.2,0.506,0.6,3.1,0.188,7.1,12.1,0.587,0.525,1.7,2.9,0.6,2.9,6.2,9.0,2.3,1.7,1.2,2.1,6.4,17.7
2022,NBA,Reggie Perry,perryre01,21.0,POR,PF,9,1.0,177,7.9,15.9,0.5,0.6,3.3,0.188,7.3,12.6,0.581,0.519,1.8,3.1,0.6,3.1,6.3,9.4,2.4,1.8,1.2,2.2,6.1,18.3
2022,NBA,Reggie Perry,perryre01,21.0,IND,PF,1,0.0,10,3.6,3.6,1.0,0.0,0.0,,3.6,3.6,1.0,1.0,0.0,0.0,,0.0,3.6,3.6,0.0,0.0,0.0,0.0,10.8,7.2
2022,NBA,Jamorko Pickett,pickeja01,24.0,DET,PF,13,0.0,176,3.7,10.2,0.36,2.7,8.0,0.333,1.0,2.3,0.455,0.49,0.2,0.4,0.5,1.2,5.3,6.5,1.4,0.0,1.4,1.0,2.5,10.2
2022,NBA,Theo Pinson,pinsoth01,26.0,DAL,SF,19,0.0,148,3.4,9.5,0.359,2.4,7.3,0.333,1.0,2.2,0.444,0.487,2.4,2.4,1.0,0.5,4.6,5.1,4.1,1.2,0.5,1.2,2.9,11.7
2022,NBA,Mason Plumlee,plumlma01,31.0,CHO,C,73,73.0,1793,4.1,6.4,0.641,0.0,0.0,0.0,4.1,6.4,0.645,0.641,1.3,3.4,0.392,3.5,7.8,11.3,4.5,1.2,1.0,2.0,4.5,9.6
2022,NBA,Jakob Poeltl,poeltja01,26.0,SAS,C,68,67.0,1970,7.5,12.1,0.618,0.0,0.0,1.0,7.5,12.1,0.618,0.619,1.7,3.5,0.495,4.8,6.8,11.6,3.5,0.8,2.2,2.0,3.9,16.7
2022,NBA,Aleksej Pokusevski,pokusal01,20.0,OKC,PF,61,12.0,1233,5.4,13.3,0.408,1.7,5.8,0.289,3.8,7.6,0.498,0.47,1.0,1.5,0.7,2.1,7.2,9.3,3.8,1.1,1.1,2.7,2.6,13.5
2022,NBA,Yves Pons,ponsyv01,22.0,MEM,SF,12,0.0,71,2.5,8.1,0.313,1.5,4.6,0.333,1.0,3.5,0.286,0.406,0.0,1.0,0.0,2.5,3.5,6.1,0.5,0.5,2.0,0.5,3.0,6.6
2022,NBA,Jordan Poole,poolejo01,22.0,GSW,SG,76,51.0,2283,7.5,16.7,0.448,3.3,9.1,0.364,4.1,7.5,0.55,0.548,3.9,4.2,0.925,0.5,3.6,4.1,4.8,0.9,0.4,2.9,3.2,22.2
2022,NBA,Kevin Porter Jr.,porteke02,21.0,HOU,PG,61,61.0,1907,6.3,15.3,0.415,2.9,7.8,0.375,3.4,7.5,0.456,0.511,2.3,3.6,0.642,0.8,4.2,5.0,7.1,1.3,0.4,3.6,2.9,17.9
2022,NBA,Michael Porter Jr.,portemi01,23.0,DEN,SF,9,9.0,265,5.0,14.0,0.359,1.4,6.5,0.208,3.7,7.5,0.491,0.408,0.7,1.2,0.556,1.2,6.8,8.0,2.3,1.4,0.3,1.6,2.2,12.1
2022,NBA,Otto Porter Jr.,porteot01,28.0,GSW,PF,63,15.0,1396,5.0,10.7,0.464,2.1,5.6,0.37,2.9,5.2,0.565,0.56,1.3,1.6,0.803,2.2,7.1,9.3,2.4,1.8,0.7,1.0,2.1,13.3
2022,NBA,Bobby Portis,portibo01,26.0,MIL,C,72,59.0,2028,7.4,15.5,0.479,2.4,6.0,0.393,5.0,9.5,0.533,0.555,1.5,2.0,0.752,3.2,8.5,11.7,1.5,0.9,0.9,1.6,3.1,18.7
2022,NBA,Kristaps Porziņģis,porzikr01,26.0,2TM,PF,51,51.0,1481,8.6,18.6,0.459,1.9,6.1,0.31,6.7,12.5,0.532,0.51,6.0,7.0,0.867,2.5,7.5,10.0,2.9,0.9,2.0,2.0,3.3,25.0
2022,NBA,Kristaps Porziņģis,porzikr01,26.0,DAL,PF,34,34.0,1002,8.2,18.3,0.451,1.8,6.2,0.283,6.5,12.0,0.537,0.499,5.3,6.1,0.865,2.3,7.1,9.4,2.5,0.9,2.1,1.9,3.2,23.5
2022,NBA,Kristaps Porziņģis,porzikr01,26.0,WAS,PF,17,17.0,479,9.2,19.5,0.475,2.2,5.9,0.367,7.1,13.5,0.522,0.531,7.6,8.7,0.871,2.9,8.4,11.3,3.8,0.9,1.9,2.1,3.7,28.3
2022,NBA,Micah Potter,pottemi01,23.0,DET,C,3,0.0,31,5.8,12.8,0.455,0.0,2.3,0.0,5.8,10.5,0.556,0.455,2.3,2.3,1.0,4.6,5.8,10.5,0.0,1.2,1.2,1.2,4.6,13.9
2022,NBA,Dwight Powell,poweldw01,30.0,DAL,C,82,71.0,1798,5.4,8.0,0.671,0.3,0.7,0.351,5.1,7.3,0.703,0.687,3.3,4.2,0.783,3.5,4.6,8.1,1.9,0.7,0.8,1.3,4.4,14.4
2022,NBA,Myles Powell,powelmy01,24.0,PHI,PG,11,0.0,52,3.5,11.8,0.294,0.7,4.2,0.167,2.8,7.6,0.364,0.324,1.4,1.4,1.0,0.7,3.5,4.2,2.1,0.7,0.0,2.1,5.5,9.0
2022,NBA,Norman Powell,powelno01,28.0,2TM,SG,45,41.0,1458,6.9,14.9,0.461,2.6,6.2,0.419,4.3,8.7,0.491,0.549,4.7,5.8,0.811,0.5,3.1,3.6,2.4,1.0,0.5,1.7,2.6,21.1
2022,NBA,Norman Powell,powelno01,28.0,POR,SF,40,39.0,1333,6.7,14.6,0.456,2.5,6.2,0.406,4.2,8.5,0.492,0.542,4.3,5.3,0.803,0.5,3.1,3.5,2.2,1.1,0.5,1.7,2.5,20.1
2022,NBA,Norman Powell,powelno01,28.0,LAC,SG,5,2.0,125,9.2,18.1,0.508,3.7,6.9,0.542,5.5,11.2,0.487,0.611,8.6,10.1,0.857,0.9,3.2,4.0,4.0,0.6,1.2,2.0,4.0,30.8
